android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.magnetic_field_uncalibrated#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std
0.35394335319174064,0.38851880543111533,0.2463304598053795,0.19231323751194182,0.828782107790681,0.7609723418957107,0.9600958504991194,0.250344987043738,0.019657705369863197,0.034430481485891236,0.009547819877060106,0.00017344160902435784,0.482683552836045,0.043991964215751404,0.3301607599676788,0.5984091814861401,0.0015623106576490777,0.0016733903270763112,0.0009150745525197178,0.13015152464506388,0.06470046076647795,0.06987173315706485,0.06084244662140205,0.07635994703623815,0.3625258310266961,0.5072714534667963,0.23821969686675967,0.005113872220289465,0.2505734422952317,0.02927436678114432,0.8821987049166575,0.46926383383188547,0.44829149309911165,0.45629331198227796,0.44551479648683623,0.010377052739821627,0.5847676810525808,0.5847676810525808,0.5847676810525808,0.026957003906192274,0.16462602327282763,0.16434240512896675,0.16488835132352814,0.06528209998404934
0.31776728946768307,0.7201030743106813,0.039406286339197405,0.028427815489637985,0.8037193796493851,0.7992294876510219,0.8067015289155428,0.009566581332278007,0.03312153047181872,0.00358529861811278,0.04866342284851326,0.05026325890318723,0.0367445490534886,0.008506335355743574,0.02333235134167346,0.03870454778579343,0.026787796217824508,0.0055037911348388745,0.033426868258326976,0.04570321437979387,0.06278164317689737,0.06796300095394485,0.05891624265994751,0.012234836705922132,0.30913380270542834,0.43598656661009205,0.20095505624895219,0.003532242128089772,0.44100126284035396,0.43673747932946694,0.4412895047650309,0.005016104420886033,0.9997245383067237,0.9996533950837606,0.9998008702673475,0.0002510744241729776,0.7535495417601455,0.7535495417601455,0.7535495417601455,0.1316374851656918,0.002706774485855352,0.002706774485855352,0.002706774485855352,0.06528209998404934
0.37010607825003783,0.8741300847721044,0.03721716192646396,0.0011574880886564432,0.9962343950517731,0.9962580655286688,0.9962615024626612,0.00013329459028761236,0.0011392005451803249,0.0003027109128469409,0.0010042932639816888,0.0006496852286519629,0.008838517709379634,0.007803671059585017,0.003665447626413393,0.001184920675967983,0.0012927811137577309,0.001226383250347839,0.00084377832796609,0.00035355533720674134,0.054045281370758834,0.05819279705773262,0.051445063080533204,0.00882692094035258,0.11414859809467495,0.16349420834178488,0.07358519638992438,0.0033871820718474254,0.5547640584984861,0.554657517470478,0.5517743524130189,0.00024634644354374106,0.997028588906423,0.9970547556906537,0.9970802981399249,0.00010683006701970792,0.9154027371958277,0.9154027371958277,0.9154027371958277,0.042295750826882965,0.16462602327282763,0.16434240512896675,0.16488835132352814,0.06528209998404934
0.3157299318437006,0.8397454951357088,0.024864227074054612,0.0012753278315642946,0.4486022878246956,0.4577167753091324,0.43713524864433073,1.496697287834929e-05,0.0006473140736329339,0.0011337709467323586,0.0003144028289491189,0.00026113186105728635,0.012056204807644117,0.012011463852292018,0.00442680861978164,0.00042171522560569935,0.0015211012754784866,0.0002530898947507691,0.0017360016153200463,0.0023183363166318052,0.08259329837707272,0.08646478258207908,0.07945183592857634,0.012146553426632256,0.35340022639390034,0.49540112901459676,0.23058396853079335,0.002276329105246895,0.07453408059521438,0.07453224757081177,0.07414071083206851,8.071513047715847e-06,0.26134966636558354,0.2763682793245952,0.25317957549804404,1.4492469696657151e-05,0.8764745554670851,0.8733781509367305,0.8795569368745533,0.07057881193410641,0.021230798795795803,0.021230798795795803,0.021230798795795803,0.06528209998404934
0.3152072697109287,0.8161615573625601,0.033309676390502585,0.01159978635752912,0.8179387737041308,0.8203876960671443,0.8159315624488492,0.0015598344261455012,0.016550735598265795,0.00951587424656749,0.0165339887055326,0.017428976681225113,0.011641799349888996,0.010854933123073606,0.004535809599208557,0.001400315867896295,0.003909638334027721,0.0041876120722196715,0.0022899482452535033,0.0064319000435381695,0.05271098491648659,0.05794527449956929,0.04880681801166803,0.014864313100386436,0.3098508689769289,0.4366123563703227,0.20160134315620673,0.000827608668683769,0.4591661783947208,0.45822875048303374,0.45704941711030644,0.0006124091691886597,0.9986491149193151,0.9986128248392,0.998796493496857,0.00024200436021177196,0.6047978220869504,0.5124348725859719,0.6971607715890362,0.43957411702639826,0.0,0.0,0.0,0.06528209998404934
0.318087170892976,0.8207166204670426,0.02738921456460941,0.00479876888550847,0.7910059639017197,0.7809873558984765,0.7999349891153894,0.03506947739449373,0.049939155819326495,0.02576653126581053,0.0574979002737618,0.036623773814221494,0.07601322366599476,0.03334262889481612,0.052329312727971866,0.042663330413810825,0.06028190824184619,0.04363704515650879,0.050332138398719764,0.045349313604401864,0.07840981865399686,0.08039826917333003,0.07783427862159606,0.031719273945552955,0.19302741464821274,0.27188986222172806,0.1260160949050969,0.006332134267996447,0.5164073020110543,0.49089490444901823,0.5379212015568992,0.048840313349271906,0.7744483801891666,0.766373161896748,0.783919471191262,0.02670040397206849,0.5340833846785654,0.5340833846785654,0.5340833846785654,0.17996459739134682,0.0,0.0,0.0,0.0
0.3315335504493122,0.8476136279393525,0.028802511587871615,0.0031339423935457605,0.9580148639682373,0.9585894930159997,0.9574807749017663,0.0005077933467331675,0.0026159668984020393,0.0006354592939108287,0.0039254853008072015,0.002156771550870411,0.010884448575488297,0.0075106611931444935,0.0063132101133357614,0.0024097345502511122,0.0016563441790334922,0.0007630206082024208,0.0015230543071558817,0.002258017021314139,0.05596740772114618,0.05926255543833246,0.05337328663869548,0.015569359482631807,0.172035946358509,0.24336142341476744,0.1115868310635371,0.0021599514253283487,0.44441745581902864,0.4441725432787334,0.44223852617378856,0.00032846657955246035,0.9985901377831732,0.9985484260391555,0.9986674439744152,0.0001421248362007214,0.9929560304149874,0.9929560304149874,0.9929560304149874,0.04617285230557488,0.16462602327282763,0.16434240512896675,0.16488835132352814,0.06528209998404934
0.31256412140958334,0.7354555509386129,0.03445718898047162,0.023424961140536136,0.8123189436803052,0.8057276188921124,0.8102502037368099,0.011096156380937588,0.0030099305014275315,0.0011337709467323586,0.003491617667424353,0.0032774846345411802,0.014557552164570959,0.012362521707305963,0.0057531286466818805,0.0020741726875282023,0.0025463898669578007,0.0027274371786878233,0.001491468138323705,0.0007024619598859887,0.029119069508792794,0.03447735919773435,0.025124086957210065,0.024005408719488124,0.3581947977079796,0.5026038397918999,0.23382888729430726,0.002247430398342508,0.11662939559944999,0.11483291876891472,0.13625897097288725,0.007863431962322793,0.39885454563089184,0.41083980571822126,0.3924761009982077,0.0005861333912536359,0.589491753179225,0.589491753179225,0.589491753179225,0.03071575322451157,0.0,0.0,0.0,0.06528209998404934
0.3189196756536392,0.8402043381832947,0.026383555670473124,0.0023585417938105763,0.7910059639017197,0.7809873558984765,0.7999349891153894,0.03506947739449373,0.049939155819326495,0.02576653126581053,0.0574979002737618,0.036623773814221494,0.07601322366599476,0.03334262889481612,0.052329312727971866,0.042663330413810825,0.06028190824184619,0.04363704515650879,0.050332138398719764,0.045349313604401864,0.07840981865399686,0.08039826917333003,0.07783427862159606,0.031719273945552955,0.19302741464821274,0.27188986222172806,0.1260160949050969,0.006332134267996447,0.5164073020110543,0.49089490444901823,0.5379212015568992,0.048840313349271906,0.7744483801891666,0.766373161896748,0.783919471191262,0.02670040397206849,0.7062903800424521,0.7062903800424521,0.7062903800424521,0.08402876248925072,0.0,0.0,0.0,0.0
0.33950064073601105,0.8537695400021624,0.030322931691273758,0.0016171070085210632,0.9594216092990833,0.9599684957913865,0.9589334277729732,0.0005830145711546975,0.0013976871153850822,0.00037072859958194883,0.0016920483053379381,0.0010052024059698,0.010425196667740699,0.008699395876864852,0.004383177530507218,0.0012171153076649625,0.001718863231867924,0.0008850303837708752,0.0017439201742799181,0.0014049360148833097,0.06905749335657611,0.07267912677067158,0.06648493282137764,0.014128426238893675,0.16867659984727928,0.23898424433180518,0.10996266456378402,0.003033172581455123,0.4935123514174207,0.4934271968190697,0.490909361510935,0.00021535452078349566,0.9719058454640456,0.9724202435153164,0.9716408833838759,8.175104168982216e-05,0.8571494140192105,0.8571494140192105,0.8571494140192105,0.21612405621723724,0.16462602327282763,0.16434240512896675,0.16488835132352814,0.06528209998404934
